ticker,Date,Open,High,Low,Close,Volume,Returns,Volatility,Volume_MA,Price_MA_5,Price_MA_20,Price_MA_50,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,ATR,Price_Change,Volume_Spike
AAPL,2025-05-28 00:00:00-04:00,200.36260025266836,202.50017366149785,199.67338002302156,200.1927947998047,45339700,0.0010488254734115632,0.021872962790550707,56289900.0,199.64342346191407,204.39139938354492,205.50465637207031,55.568994421781575,-1.20386231467225,-0.3866235793686307,217.3209570114128,191.46184175567706,5.116976083900338,0.0010488254734115632,0.805467765975779
AAPL,2025-05-29 00:00:00-04:00,203.3492174371598,203.57895243464628,198.28495762525483,199.72332763671875,51396800,-0.00234507522388816,0.019716407677828604,56245415.0,199.21590881347657,203.77850952148438,205.25570983886718,53.48733307571781,-1.3615011665196164,-0.5815991947093696,216.3503930904628,191.20662595250596,5.112482992365614,0.00234507522388816,0.9137953733651001
AAPL,2025-05-30 00:00:00-04:00,199.14398126681596,201.73105672211125,196.55692105301176,200.622314453125,70819900,0.004501160816033689,0.019880737292250702,56918125.0,199.11402587890626,203.16966857910157,204.9738674926758,53.32131643625978,-1.3981681826231238,-0.7449130579009354,215.0632704532739,191.27606670492924,5.264739327875432,0.004501160816033689,1.2442416189921928
AAPL,2025-06-02 00:00:00-04:00,200.05295557621693,201.9008644592711,199.89313329888972,201.47134399414062,35423300,0.00423197959474253,0.010844994170292357,53638760.0,200.39856567382813,203.00080642700195,204.7317498779297,33.27197397043618,-1.3435803900607652,-0.8646465628137664,214.8899402275385,191.1116726264654,4.4806297548160945,0.00423197959474253,0.6604049012318703
AAPL,2025-06-03 00:00:00-04:00,201.1217444882778,203.5389992121068,200.7321872237246,203.03956604003906,46381600,0.007783846649397574,0.00384134131758226,52506915.0,201.00986938476564,203.2325668334961,204.43780059814452,31.842093172838375,-1.161011379292006,-0.9239195413490952,214.92349487394253,191.54163879304966,4.3671873228704765,0.007783846649397574,0.8833426987664387
AAPL,2025-06-04 00:00:00-04:00,202.67998220748078,206.00620910456834,201.8709028727957,202.590087890625,43604000,-0.002213746602105271,0.004487729863580352,52126290.0,201.48932800292968,203.46080780029297,204.08578186035157,32.02268605685376,-1.0404323906679451,-0.9472221160059268,214.8991964213663,192.02241917921964,4.4228383713030865,0.002213746602105271,0.8365068758969803
AAPL,2025-06-05 00:00:00-04:00,203.26931435006063,204.5178973620389,199.92310578136215,200.40257263183594,55126100,-0.010797740805414291,0.00737889801392692,51455760.0,201.62517700195312,203.69239654541016,203.62976013183595,30.511524503154547,-1.1078630118544481,-0.9793503004623384,214.6527880884652,192.73200500235512,4.507028020580383,0.010797740805414291,1.0713300124223217
AAPL,2025-06-06 00:00:00-04:00,202.76987228695742,205.4668084267123,201.82095228760733,203.68882751464844,46607700,0.01639826694665114,0.010264561685010592,51262200.0,202.2384796142578,204.02644882202148,203.28375549316405,38.107561585925765,-0.8869377280531126,-0.9608677835474481,214.52659910268213,193.52629854136083,4.668985653288778,0.01639826694665114,0.909202102133736
AAPL,2025-06-09 00:00:00-04:00,204.15830357568726,205.76647909477697,199.79326227022588,201.2216339111328,72862600,-0.012112562253018933,0.01222211135256046,53082635.0,202.18853759765625,204.1852684020996,202.84212005615234,38.119921366285546,-0.8998389652556966,-0.9486620186036805,214.3966157822666,193.97392102193263,4.596210542574953,0.012112562253018933,1.3726259067583966
AAPL,2025-06-10 00:00:00-04:00,200.3726011094186,204.11835001917973,200.34263633745982,202.44024658203125,54672600,0.00605607184084711,0.011962020508869981,52627475.0,202.06867370605468,203.77972869873048,202.5435662841797,43.05138607475324,-0.8028029318385279,-0.9194901987929289,213.56180649534423,193.99765090211673,4.5983512699825315,0.00605607184084711,1.0388604051400907
AAPL,2025-06-11 00:00:00-04:00,203.26930749599725,204.26817387189894,198.18508130061548,198.55465698242188,60989900,-0.019193760456297837,0.01466341228970797,53081505.0,201.26158752441407,203.0730308532715,202.0829071044922,44.345740738807756,-1.0266204566480894,-0.9409162518080741,212.1628478366129,193.98321386993007,4.581228546212687,0.019193760456297837,1.148985885008347
AAPL,2025-06-12 00:00:00-04:00,198.85432303920933,199.45363372918547,197.13627162659284,198.97418212890625,43904600,0.002112895022762018,0.01428351349739855,52810445.0,200.9759094238281,202.41727523803712,201.60949035644532,46.27071786775485,-1.156894897499086,-0.9841119832753856,210.6170815789173,194.21746889715695,4.529144023537579,0.002112895022762018,0.8313620534725659
AAPL,2025-06-13 00:00:00-04:00,199.50357538920457,200.1428492549886,195.47814514596445,196.227294921875,51447300,-0.013805244367089187,0.01088449087284578,53131335.0,199.48360290527344,201.6681251525879,201.06717010498048,52.302868120820975,-1.4643064048517545,-1.0801508717333848,209.19560503033526,194.14064527484052,4.298692185546072,0.013805244367089187,0.9683042972663871
AAPL,2025-06-16 00:00:00-04:00,197.07634287373045,198.46476655376847,196.33717625414866,198.195068359375,43020700,0.010028031208825672,0.012814709059920512,52545475.0,198.87828979492187,201.02685317993163,200.9771942138672,46.048539662306396,-1.5318699529484263,-1.1704946910940437,207.27639203340595,194.77731432645732,4.068240128151517,0.010028031208825672,0.8187327262718627
AAPL,2025-06-17 00:00:00-04:00,196.97644196425614,198.16509536417735,194.98870767431248,195.418212890625,38856200,-0.014010719296581597,0.012421197504293147,52181260.0,197.47388305664063,200.37059783935547,201.12715789794922,40.52338572561257,-1.7883459205816337,-1.2940649404029638,206.02495155848086,194.71624412023007,4.095352060050534,0.014010719296581597,0.7446389757548975
AAPL,2025-06-18 00:00:00-04:00,195.71787336797544,197.3460303816964,194.84886452825484,196.35714721679688,45394700,0.004804743182752258,0.011083362082236597,52326165.0,197.0343811035156,199.85718002319337,201.43396240234375,43.44102134137277,-1.8941544781769437,-1.414082850608426,204.95780195443413,194.7565580919526,3.8955785631969713,0.004804743182752258,0.867533479665479
AAPL,2025-06-20 00:00:00-04:00,198.01527480684123,201.47134391409438,196.6368343380514,200.7721405029297,96813500,0.02248450514132916,0.015795806128693555,54206250.0,197.39397277832032,199.80274200439453,202.0094253540039,50.25675488393863,-1.6039582360549218,-1.4520579283686867,204.8361173469393,194.76936666184977,3.8912972080682584,0.02248450514132916,1.7860209846650525
AAPL,2025-06-23 00:00:00-04:00,201.40143343464243,202.07067208145295,198.73446202428119,201.27157592773438,55814300,0.00248757334336136,0.013215717435583097,54659845.0,198.4028289794922,199.80973434448242,202.06756774902342,49.65350853048659,-1.3185494695100601,-1.4253562362195389,204.85126519654833,194.76820349241652,3.986188557839,0.00248757334336136,1.0211207148501793
AAPL,2025-06-24 00:00:00-04:00,202.36033429336192,203.2093768046809,199.9730442780961,200.07293701171875,54064000,-0.005955331300461331,0.013668783138487127,53441400.0,198.77840270996094,200.0609489440918,202.26992553710937,44.78764913514884,-1.1753698128084409,-1.3753589509719588,204.57688649695166,195.54501139123192,4.016868596282042,0.005955331300461331,1.0116501438959309
AAPL,2025-06-25 00:00:00-04:00,201.2216365357081,203.43912119943792,200.39257558111612,201.33151245117188,39525700,0.0062905831155934955,0.010350320799251906,52603260.0,199.9610626220703,200.1283721923828,202.34323272705078,47.8498228388741,-0.9495541160998755,-1.2901979832271544,204.67954050997162,195.577203874794,3.96193130742108,0.0062905831155934955,0.7513925942992887
AAPL,2025-06-26 00:00:00-04:00,201.20164572639828,202.41028074115465,199.23389299836737,200.7721405029297,50799100,-0.0027783626191049127,0.011101653270042427,52876230.0,200.84406127929688,200.15733947753907,202.31816558837892,50.66857098059654,-0.8063703837805178,-1.1934324626375346,204.71760002652425,195.59707892855388,3.860616747571833,0.0027783626191049127,0.9607171313083402
AAPL,2025-06-27 00:00:00-04:00,201.66113009938155,202.98962419564972,199.77327327657756,200.85205078125,73188600,0.00039801477495893245,0.004718685869514566,53965820.0,200.86004333496095,200.21377563476562,202.30227813720703,44.19461714531959,-0.678633899132052,-1.090472749340342,204.77935495524798,195.64819631428327,3.7286249707286765,0.00039801477495893245,1.3562028706318185
AAPL,2025-06-30 00:00:00-04:00,201.78098710410558,207.15489297707504,199.0341046248948,204.93740844726562,91912800,0.020340134193924886,0.010364536846532605,55020465.0,201.59320983886718,200.42953033447264,202.52511352539062,57.131878707366205,-0.24532857753720805,-0.9214439141968273,205.46051318702024,195.39854748192505,3.8820229369879007,0.020340134193924886,1.6705202327897446
AAPL,2025-07-01 00:00:00-04:00,206.4357061767528,209.95171998702364,205.90630823197938,207.58441162109375,78788900,0.012916154224275056,0.009377195114692047,57188745.0,203.0955047607422,200.7351837158203,202.7468212890625,59.3602257595563,0.30786126081611087,-0.6755828782832393,206.69053895169733,194.7798284799433,3.970494212562051,0.012916154224275056,1.3776994057134844
AAPL,2025-07-02 00:00:00-04:00,208.6731759252599,213.09814660534315,207.9040445567577,212.1991729736328,67941800,0.022230770203315764,0.011386048606637481,58266755.0,205.26903686523437,201.1931640625,203.1370379638672,74.18552331144879,1.1054947107532485,-0.3193673594200202,209.01193591085837,193.3743922141416,3.9298258134881894,0.022230770203315764,1.1660474313354159
AAPL,2025-07-03 00:00:00-04:00,211.90950026104147,214.40666625629999,211.56988934364432,213.30792236328125,34955800,0.005225041050401336,0.009425039721430469,57834345.0,207.77619323730468,201.72905578613282,203.41815063476562,74.80122081940638,1.8061730614855378,0.10574072576920197,211.23755659767633,192.2205549745893,3.966926871349835,0.005225041050401336,0.6044124818911669
AAPL,2025-07-07 00:00:00-04:00,212.43889126622693,215.9848699115094,208.56330013289198,209.7119903564453,50229000,-0.016857939297312052,0.01582410295800904,57589490.0,209.54818115234374,202.19452667236328,203.53038177490234,72.66617866652851,2.047951355627532,0.49418285247779614,212.32098462193935,192.06806872278722,4.163845847749355,0.016857939297312052,0.8721903944626007
AAPL,2025-07-08 00:00:00-04:00,209.86183643928914,211.1903153368944,208.213697736729,209.7719268798828,42848900,0.0002858039892503772,0.014657085793268123,57401550.0,210.51508483886718,202.498681640625,203.56859619140624,70.79292553637565,2.2188122518911655,0.8391087328839675,213.16513983417263,191.83222344707735,4.216641988340208,0.0002858039892503772,0.7464763582168077
AAPL,2025-07-09 00:00:00-04:00,209.2924745188519,211.09043707809712,206.98509558510867,210.90065002441406,48749400,0.005380715910463962,0.013980575938622633,56195890.0,211.17833251953124,202.98263244628907,203.61122955322264,79.55755300747083,2.4173576586104275,1.1547585184125113,214.26560866383917,191.69965622873897,4.28085490319206,0.005380715910463962,0.8674904872936438
AAPL,2025-07-10 00:00:00-04:00,210.27134950514616,213.23798377907798,209.7918979255535,212.16920471191406,44443600,0.006014939675876629,0.009704431804896297,55684440.0,211.1723388671875,203.4690803527832,203.66207580566407,79.81163525432233,2.6464822455439503,1.4531032641285917,215.469673932828,191.46848677273843,4.348634903197982,0.006014939675876629,0.79813319483863
AAPL,2025-07-11 00:00:00-04:00,210.33129628612954,211.88952536572023,209.6220944658076,210.92062377929688,39765800,-0.005884835805047839,0.00948108849897397,54623235.0,210.69487915039062,204.08737869262694,203.66660278320313,71.72794196917734,2.6962964539357017,1.7017419022832225,216.29432887366983,191.88042851158406,4.1652715852557645,0.005884835805047839,0.728001554649775
AAPL,2025-07-14 00:00:00-04:00,209.69201166358403,210.67091168904602,207.3047216270235,208.3834991455078,38840100,-0.012028812490351148,0.007693647932976318,54370010.0,210.42918090820314,204.55784454345704,203.5946502685547,64.00468979392912,2.502328096683499,1.8618591412628154,216.65987451621407,192.4558145707,4.185249592048736,0.012028812490351148,0.7143662471277824
AAPL,2025-07-15 00:00:00-04:00,208.9828312368767,211.64980271899068,208.6831682659836,208.87295532226562,42296300,0.0023488240612374867,0.007850092458401457,53912460.0,210.2493865966797,205.19012756347655,203.5161267089844,67.82676645470158,2.360863012412892,1.9616599155424637,216.76966807458416,193.61058705236894,4.187390381112885,0.0023488240612374867,0.7845366358723012
AAPL,2025-07-16 00:00:00-04:00,210.06160887608695,212.1592191902425,208.40348697906978,209.92176818847656,47490500,0.0050212956703405975,0.007780293742868245,54135950.0,210.0536102294922,205.77646255493164,203.61759033203126,67.55099559487846,2.3067440495520657,2.030676742371843,217.0481237870098,194.50480132285347,4.215215239930997,0.0050212956703405975,0.8772451577925574
AAPL,2025-07-17 00:00:00-04:00,210.33130094399476,211.5599023237274,209.35240091776063,209.78192138671875,48068100,-0.0006661853268702389,0.006807464154285593,54596545.0,209.57615356445314,206.49464797973633,203.8451416015625,68.72921188006758,2.226903262589559,2.0699220464278776,216.7741493620529,196.21514659741976,4.146009073015246,0.0006661853268702389,0.8804238436699612
AAPL,2025-07-18 00:00:00-04:00,210.63095139102305,211.54990664350106,209.46227954032304,210.9405975341797,48974600,0.005523241182089356,0.007182702156384329,54775540.0,209.58014831542968,207.22382049560548,204.10344818115234,70.0715049431731,2.2313584737347867,2.102209331897481,216.49502550150874,197.95261548970223,4.065385943308521,0.005523241182089356,0.8940961604394955
AAPL,2025-07-21 00:00:00-04:00,211.8595616297783,215.53538252867688,211.39009321998003,212.23912048339844,51377400,0.0061558702516160135,0.0028278898679130744,52503735.0,210.3512725830078,207.79716949462892,204.43281463623046,66.33881483029347,2.3129608130297754,2.1443596281325257,216.80292062187613,198.7914183673817,3.813528560616876,0.0061558702516160135,0.9785475261902796
AAPL,2025-07-22 00:00:00-04:00,212.89838571641525,214.7063314773177,211.9894136266437,214.15695190429688,46404100,0.009036182474420285,0.003535735590096687,52033225.0,211.40807189941407,208.44143829345703,204.77579803466796,65.20329748678873,2.503463332410746,2.216180368999874,217.32434551887712,199.55853106803693,3.6494290113965877,0.009036182474420285,0.8918167190290435
AAPL,2025-07-23 00:00:00-04:00,214.75626907170553,214.90609293027538,212.1692088371252,213.9072265625,46989300,-0.0011660856188711044,0.004487297982694159,51679490.0,212.20516357421874,209.1331527709961,205.09303771972657,54.950744210443446,2.6042716618799204,2.2937986275860025,217.4058388747583,200.8604666672339,3.451082519175214,0.0011660856188711044,0.9092446539236358
AAPL,2025-07-24 00:00:00-04:00,213.65751035981805,215.44548969662856,213.28793468034502,213.51766967773438,46022600,-0.0018211487803653226,0.004792521392281318,52004335.0,212.9523132324219,209.74246063232422,205.15237030029297,50.63439524309715,2.622506925331919,2.359540287142042,217.3652881011437,202.11963316350474,3.4025666694343477,0.0018211487803653226,0.8849762236167428
AAPL,2025-07-25 00:00:00-04:00,214.45660521718813,214.9960015887686,213.15807589620647,213.63754272460938,40268800,0.0005614197975087887,0.004794358555537862,51477820.0,213.4917022705078,210.3857307434082,205.17134887695312,65.03441496890439,2.616465681339605,2.4109253659858423,216.91404496133023,203.85741652548617,3.0037349490018266,0.0005614197975087887,0.7822553480314435
AAPL,2025-07-28 00:00:00-04:00,213.78737619229818,214.60645396318566,212.81847455673218,213.80735778808594,37858000,0.0007948746335069146,0.004367734733780302,49711290.0,213.80534973144532,211.03349609375,205.20571014404297,65.32624468583244,2.595456471858739,2.4478315871628853,215.95100915878123,206.11598302871874,2.918832220879545,0.0007948746335069146,0.7615573846504486
AAPL,2025-07-29 00:00:00-04:00,213.93719187335407,214.5664825639156,210.58101550100253,211.03050231933594,51411700,-0.012987651582609505,0.005735019752974837,47686235.0,213.18005981445313,211.33815078735353,205.2021142578125,50.43829831067161,2.327960587019163,2.4238573871328604,215.33408621594378,207.34221535876327,2.910269761588446,0.012987651582609505,1.0781245363572947
AAPL,2025-07-30 00:00:00-04:00,211.65977882345743,212.14922883427738,207.48452469073794,208.81301879882812,45512500,-0.010507881543836084,0.006491113835944326,46022415.0,212.16121826171874,211.39958114624022,205.15796447753905,39.35366204286783,1.9150044863626192,2.3220868069744647,215.18475679567916,207.61440549680128,2.9973139251609444,0.010507881543836084,0.9889202902542163
AAPL,2025-07-31 00:00:00-04:00,208.25365677749065,209.60211724381097,206.92516266487007,207.33470153808594,80698400,-0.007079622090835236,0.006312970177780582,46660245.0,210.92462463378905,211.1563575744629,205.1337921142578,38.78831538722097,1.4517385768178315,2.148017160937189,215.3303782243562,206.9823369245696,3.006588520363404,0.007079622090835236,1.7294894186689334
AAPL,2025-08-01 00:00:00-04:00,210.63095505795985,213.33788973606855,201.27158167093614,202.1505889892578,104434500,-0.0250035932739211,0.009417704768666912,50134180.0,208.62723388671876,210.5984909057617,205.04429382324219,33.279820682134854,0.6587772548407713,1.8501691797097626,216.27405185093104,204.92292996059237,3.610188942710477,0.0250035932739211,2.083099793394447
AAPL,2025-08-04 00:00:00-04:00,204.27816503495924,207.64435521756303,201.4513712516652,203.11949157714844,75109300,0.004792974350137147,0.01074161330791242,51378195.0,206.48966064453126,210.26886596679688,205.06946563720703,34.95301846298983,0.10728143503229148,1.5015916307666441,216.8540720008479,203.68365993274585,3.8192375421686893,0.004792974350137147,1.461890593859905
AAPL,2025-08-05 00:00:00-04:00,203.1694082424696,205.1072113881769,201.93082373064988,202.68995666503906,44155100,-0.0021146907604691068,0.011119288273347652,51443505.0,204.82155151367186,209.91476745605468,205.1006301879883,30.453563893054337,-0.3602824696873199,1.1292168106693354,217.32271000114216,202.5068249109672,3.777855788336853,0.0021146907604691068,0.8583221535935391
AAPL,2025-08-06 00:00:00-04:00,205.39689808550258,215.1358452662651,205.35693489516686,213.0082550048828,108483100,0.05090680618623611,0.028292145734879537,54430190.0,205.6605987548828,210.02014770507813,205.4598223876953,55.6251991982586,0.10047335615089992,0.9234681197627681,217.54616239669045,202.4941330134658,4.5091691594268,0.05090680618623611,1.993068552580838
AAPL,2025-08-07 00:00:00-04:00,218.63187314031333,220.59964108330854,216.33447747046458,219.7805633544922,90224800,0.03179364268982976,0.02968977661513544,56719250.0,208.14977111816407,210.40071563720704,205.85577270507812,62.88957791202258,1.0004758938420082,0.9388696745787887,219.0675901423636,201.7338411320505,4.902294800515922,0.03179364268982976,1.5907262525509418
AAPL,2025-08-08 00:00:00-04:00,220.57966572513484,230.73813503605493,219.00145500716468,229.0900115966797,113854000,0.04235792328538146,0.023241375670662895,60423660.0,213.53765563964845,211.30918502807617,206.43371704101563,69.91733963181579,2.4367303735653536,1.2384418143787856,223.35565676591625,199.2627132902361,5.412430160115426,0.04235792328538146,1.8842618934371071
AAPL,2025-08-11 00:00:00-04:00,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,61806100,-0.008337416841468825,0.026662696590769842,61571960.0,218.349755859375,212.24900970458984,206.98285034179688,65.39575784076462,3.38188351008057,1.667130153522215,226.12792612957412,198.37009327960556,5.561221960192843,0.008337416841468825,1.0038027049975347
AAPL,2025-08-12 00:00:00-04:00,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200,0.010872441677679756,0.02412591870149394,62238455.0,223.74176330566405,213.2878616333008,207.56340393066407,67.68273035652095,4.280859012116451,2.18987592524406,229.08111646555844,197.49460680104315,5.632158505506335,0.010872441677679756,0.8937593325541259
AAPL,2025-08-13 00:00:00-04:00,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,0.01602441991019199,0.019560595720831752,63357855.0,227.80611267089844,214.4582733154297,208.20057708740234,70.72203902587563,5.229926267304478,2.7978859936589324,232.50929629240628,196.4072503384531,5.860190726022913,0.01602441991019199,1.1029177045214047
AAPL,2025-08-14 00:00:00-04:00,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,51916300,-0.0023571895917441354,0.019738260112766567,63550265.0,230.40599975585937,215.6081771850586,208.7953857421875,69.84286661503967,5.870024876391994,3.4123137702077995,235.26367901759636,195.95267535252083,6.03390953467361,0.0023571895917441354,0.8169328640879783
AAPL,2025-08-15 00:00:00-04:00,234.0,234.27999877929688,229.33999633789062,231.58999633789062,56038700,-0.005112133549474374,0.010625401566960206,63903470.0,230.90599670410157,216.64064712524413,209.37538391113281,68.05149946019122,6.209710375049809,3.9717930911778434,237.40205582636452,195.87923842412374,6.259054037170237,0.005112133549474374,0.8769273405653871
AAPL,2025-08-18 00:00:00-04:00,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,-0.0030225698834628334,0.009513064749074726,63208410.0,231.647998046875,217.57319107055665,209.98513244628907,71.04721842914002,6.349243293231638,4.447283131589718,239.16119589018533,195.98518625092797,6.18937742602187,0.0030225698834628334,0.5928989512629728
AAPL,2025-08-19 00:00:00-04:00,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600,-0.001429259958971918,0.008606445818308116,62858335.0,231.8299987792969,218.3933433532715,210.52255584716798,74.00808169832908,6.359884073470255,4.829803319966544,240.6702264850519,196.11646022149108,6.107612059602758,0.001429259958971918,0.6268476567188743
AAPL,2025-08-20 00:00:00-04:00,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900,-0.019734572779050663,0.00761421914888133,62622065.0,230.36599731445312,218.99848175048828,211.01832305908204,69.30756139623549,5.932807607537967,5.050404177481159,241.41932267165,196.57764082932655,6.258543395830752,0.019734572779050663,0.6749042849353498
AAPL,2025-08-21 00:00:00-04:00,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200,-0.004911289931109564,0.0073624777305383755,61851995.0,228.7899963378906,219.56759796142578,211.4675180053711,75.6831799422083,5.44205202627586,5.128733747240194,241.9805063217935,197.15468960105804,5.592378926404442,0.004911289931109564,0.4950721476324248
AAPL,2025-08-22 00:00:00-04:00,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42445300,0.012716766064777785,0.011541252454957256,61960820.0,228.02399597167968,220.27372055053712,212.05162475585936,76.67897600735917,5.223671895473558,5.147721376886885,242.78961114683955,197.7578299542347,5.449308817512185,0.012716766064777785,0.6850345105180984
MSFT,2025-05-07 00:00:00-04:00,432.3342674079582,436.5994115910065,429.6137314736212,431.8459777832031,23295300,9.230058356446413e-05,0.0338894124432489,25494565.0,431.2002258300781,393.46315612792966,387.3762554931641,82.90342323228202,13.252075152198302,7.094570844316657,442.38100475730863,344.5453074985507,11.613123047230431,9.230058356446413e-05,0.9137359276379102
MSFT,2025-05-08 00:00:00-04:00,436.41007376009867,442.1301726837614,434.147963172883,436.6492614746094,23491300,0.011122677849317864,0.011523626244678887,24159145.0,433.7453674316406,395.838883972168,388.1423876953125,87.12160682025858,14.297134382012757,8.535099999791186,448.35447191468,343.323296029656,11.818836589750191,0.011122677849317864,0.9723564306601082
MSFT,2025-05-09 00:00:00-04:00,438.47291776294395,439.2103397565405,434.3672216715751,437.20733642578125,15324200,0.0012780851828013695,0.006320471767117116,23024135.0,434.4329772949219,398.6979278564453,389.06318115234376,95.90588439720369,14.996076692926408,9.827307141936068,453.7534913088599,343.6423644040307,11.302777047638566,0.0012780851828013695,0.665571149578475
