Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA_20,MA_50,Volatility,RSI,MACD
2020-04-01 00:00:00-04:00,2498.080078125,2522.75,2447.489990234375,2470.5,5964000000,0.0,0.0,-0.04414243033166543,2579.9719848632812,2986.7467822265626,0.0599971733958969,49.70783460229334,-134.54958859241333
2020-04-02 00:00:00-04:00,2458.5400390625,2533.219970703125,2455.7900390625,2526.89990234375,6464190000,0.0,0.0,0.02282934723487151,2555.119982910156,2970.8497802734373,0.060150233649996554,44.10370270294782,-125.8834306882427
2020-04-03 00:00:00-04:00,2514.919921875,2538.179931640625,2459.9599609375,2488.64990234375,6096970000,0.0,0.0,-0.015137125124949469,2530.933972167969,2954.1119775390625,0.060135242448590975,54.021403201784764,-120.69050598175318
2020-04-06 00:00:00-04:00,2578.280029296875,2676.85009765625,2574.570068359375,2663.679931640625,6403840000,0.0,0.0,0.07033131865275055,2526.7899658203123,2941.4761767578125,0.06021629426519837,55.146367635350806,-101.36387542665807
2020-04-07 00:00:00-04:00,2738.64990234375,2756.889892578125,2657.669921875,2659.409912109375,7050410000,0.0,0.0,-0.0016030527844311804,2515.648962402344,2929.79177734375,0.05909291039174674,61.074046736496825,-85.40570315328932
2020-04-08 00:00:00-04:00,2685.0,2760.75,2663.300048828125,2749.97998046875,5875710000,0.0,0.0,0.03405645287963033,2516.078967285156,2919.2665771484376,0.058563634014232174,63.52503192067966,-64.74050786894668
2020-04-09 00:00:00-04:00,2776.989990234375,2818.570068359375,2762.360107421875,2789.820068359375,7899550000,0.0,0.0,0.014487410153376512,2531.537976074219,2909.59498046875,0.05396505552777785,70.29753764416441,-44.64897170055883
2020-04-13 00:00:00-04:00,2782.4599609375,2782.4599609375,2721.169921875,2761.6298828125,5319530000,0.0,0.0,-0.010104660822607414,2534.068469238281,2899.1543798828125,0.050146483635763565,72.69098399322328,-30.63870469522817
2020-04-14 00:00:00-04:00,2805.10009765625,2851.85009765625,2805.10009765625,2846.06005859375,5615730000,0.0,0.0,0.030572589146256046,2557.064978027344,2891.5651806640626,0.041408722130498433,69.36239640654728,-12.604540688282214
2020-04-15 00:00:00-04:00,2795.639892578125,2801.8798828125,2761.5400390625,2783.360107421875,5208000000,0.0,0.0,-0.022030438529415775,2569.773486328125,2882.253984375,0.04020765694579952,64.46265197124697,-3.3156514658116976
2020-04-16 00:00:00-04:00,2799.340087890625,2806.510009765625,2764.320068359375,2799.550048828125,5228810000,0.0,0.0,0.005816689462164515,2589.845983886719,2872.29318359375,0.03787609851089673,59.15316087907474,5.286592717436633
2020-04-17 00:00:00-04:00,2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,5804810000,0.0,0.0,0.026793594848223412,2613.1044921875,2863.0905859375,0.038083069345655134,68.25730988517597,17.930694007835882
2020-04-20 00:00:00-04:00,2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,5228630000,0.0,0.0,-0.01788104803401469,2639.016491699219,2852.63818359375,0.03661834294573945,61.18529170375851,23.543791321829303
2020-04-21 00:00:00-04:00,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5121010000,0.0,0.0,-0.030674795694063395,2663.974499511719,2840.815185546875,0.03669916288592166,58.23265626888811,20.783193303003827
2020-04-22 00:00:00-04:00,2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,5084920000,0.0,0.0,0.022930247703843776,2681.5734985351564,2829.7595849609374,0.031274847785084,68.86178301595598,23.37674558491426
2020-04-23 00:00:00-04:00,2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,5773530000,0.0,0.0,-0.0005394221197431159,2697.685498046875,2818.5605859375,0.031303298823623524,66.58422434117134,25.02198870363327
2020-04-24 00:00:00-04:00,2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,5382810000,0.0,0.0,0.013918057304545428,2708.018994140625,2807.70638671875,0.028505269165760946,71.29172584034085,29.12542720161173
2020-04-27 00:00:00-04:00,2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,5203930000,0.0,0.0,0.014714069804799612,2724.869494628906,2797.7971875,0.027143995411876103,65.69853606348353,35.33139983556703
2020-04-28 00:00:00-04:00,2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,5691160000,0.0,0.0,-0.005242380698498916,2736.706494140625,2787.461787109375,0.026496447869953952,64.67565389498475,38.5891830261844
2020-04-29 00:00:00-04:00,2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,6645640000,0.0,0.0,0.026583916282167053,2754.452490234375,2778.8461865234376,0.0264597511153858,63.9255771836616,46.76364944891566
2020-04-30 00:00:00-04:00,2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,6544980000,0.0,0.0,-0.009212446303987654,2776.5489868164063,2769.371787109375,0.02395570007128628,59.18081419879156,50.47810195211787
2020-05-01 00:00:00-04:00,2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,4759810000,0.0,0.0,-0.028059034078492195,2791.7394897460936,2758.52138671875,0.025035220268820043,54.788712562162274,46.303306469953895
2020-05-04 00:00:00-04:00,2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,4735930000,0.0,0.0,0.004249827591976452,2809.443994140625,2748.6211865234377,0.024544822714259604,49.744169360297356,43.46310008224691
2020-05-05 00:00:00-04:00,2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,5140290000,0.0,0.0,0.009040556385797371,2819.681994628906,2741.4721875,0.019529362886704812,56.9523285882835,42.790093326476836
2020-05-06 00:00:00-04:00,2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,4892570000,0.0,0.0,-0.006979410390386298,2829.1324951171873,2735.87638671875,0.019645621108646948,53.96857747718134,40.179885154348085
2020-05-07 00:00:00-04:00,2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,5178790000,0.0,0.0,0.011504630788313985,2835.6929931640625,2731.1723876953124,0.018415537419549557,50.5780494471109,40.28826207147904
2020-05-08 00:00:00-04:00,2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,4876030000,0.0,0.0,0.016871538638701944,2842.6919921875,2730.1931884765627,0.018504756118765127,59.34324874460216,43.78788412849417
2020-05-11 00:00:00-04:00,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4819730000,0.0,0.0,0.00013307822091168653,2851.1199951171875,2729.712587890625,0.018274590013364945,69.98367256436487,46.06171366540502
2020-05-12 00:00:00-04:00,2939.5,2945.820068359375,2869.590087890625,2870.1201171875,5119630000,0.0,0.0,-0.020500317528877154,2852.322998046875,2725.310390625,0.01779956490721405,57.34864285815633,42.53034270635044
2020-05-13 00:00:00-04:00,2865.860107421875,2874.139892578125,2793.14990234375,2820.0,6151650000,0.0,0.0,-0.01746272460422804,2854.154992675781,2721.64298828125,0.017521422947712924,52.09275500007135,35.28382845025635
2020-05-14 00:00:00-04:00,2794.5400390625,2852.800048828125,2766.639892578125,2852.5,5651130000,0.0,0.0,0.01152482269503552,2856.802490234375,2716.0905859375,0.017653429438834543,51.503931941098,31.794987975978074
2020-05-15 00:00:00-04:00,2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,5507700000,0.0,0.0,0.0039263632504382695,2856.259484863281,2712.8857861328124,0.01661048022141473,48.5022876733815,29.592059145293206
2020-05-18 00:00:00-04:00,2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,6373670000,0.0,0.0,0.03150119163168075,2862.796984863281,2712.51658203125,0.017469698520488283,57.96074271923874,34.72063791527262
2020-05-19 00:00:00-04:00,2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,4984330000,0.0,0.0,-0.010484399194493177,2872.1159790039064,2716.0441796875,0.015976693739380387,48.41704352774623,35.8738915073568
2020-05-20 00:00:00-04:00,2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,5005380000,0.0,0.0,0.01665110025908012,2880.7309814453124,2717.8317822265626,0.015631096510474576,55.42957336986468,40.24903218743839
2020-05-21 00:00:00-04:00,2969.949951171875,2978.5,2938.570068359375,2948.510009765625,4976620000,0.0,0.0,-0.007773596407737116,2888.2664794921875,2721.974384765625,0.015802674646806788,62.11037326360566,41.37627642968528
2020-05-22 00:00:00-04:00,2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,3970860000,0.0,0.0,0.002353711326488428,2894.2019775390627,2731.4705859375,0.015582380041884693,61.7096387021238,42.34124136822766
2020-05-26 00:00:00-04:00,3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,5848500000,0.0,0.0,0.012289184036080147,2899.8664794921874,2737.0855859375,0.0154887676682304,62.536343882365436,45.51081356923578
2020-05-27 00:00:00-04:00,3015.64990234375,3036.25,2969.75,3036.1298828125,6398000000,0.0,0.0,0.014827297215913804,2908.5034790039062,2750.0855859375,0.015641117922153055,68.18084652571463,51.01270440527287
2020-05-28 00:00:00-04:00,3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,5447020000,0.0,0.0,-0.0021079145460738413,2913.0144775390627,2760.09638671875,0.014653547136764623,65.16148292570121,54.231557950807655
2020-05-29 00:00:00-04:00,3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,7297550000,0.0,0.0,0.004812335824971425,2919.6084838867187,2773.0205859375,0.01444220102949643,62.5606093796781,57.29807691033375
2020-06-01 00:00:00-04:00,3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,4684170000,0.0,0.0,0.003751234813537785,2930.859484863281,2785.9473876953125,0.012548420700300324,63.445152275477476,59.95831622683636
2020-06-02 00:00:00-04:00,3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,5197150000,0.0,0.0,0.008210832780053412,2942.7634887695312,2801.465390625,0.012585329592929696,74.39333718112292,63.36013728202897
2020-06-03 00:00:00-04:00,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,6005560000,0.0,0.0,0.013648979133831007,2955.484997558594,2819.174794921875,0.012721905420408254,85.73182266986035,68.65681574547898
2020-06-04 00:00:00-04:00,3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,6451290000,0.0,0.0,-0.0033687022311144066,2968.681506347656,2832.4751953125,0.012577696848938152,82.33333090304612,71.18517937221486
2020-06-05 00:00:00-04:00,3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,8639300000,0.0,0.0,0.026211650818398713,2984.318505859375,2846.8425927734374,0.013410194242641262,84.96643524981232,78.86113658087788
2020-06-08 00:00:00-04:00,3199.919921875,3233.1298828125,3196.0,3232.389892578125,8498300000,0.0,0.0,0.012041579421169235,2999.447998046875,2858.8889892578127,0.013232216297954534,83.11611168014939,87.04369641139056
2020-06-09 00:00:00-04:00,3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,6410930000,0.0,0.0,-0.007799170822611612,3013.297497558594,2872.2031884765624,0.013502188009257425,84.27055988687228,90.45187722281707
2020-06-10 00:00:00-04:00,3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,6598870000,0.0,0.0,-0.0053130910724373814,3029.298486328125,2883.47298828125,0.012397364850916708,78.52349249930214,90.73220378860833
2020-06-11 00:00:00-04:00,3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,7037320000,0.0,0.0,-0.05894405927443824,3038.4034912109373,2891.8231884765623,0.018423807631078846,54.88952160406514,74.92000815854362
2020-06-12 00:00:00-04:00,3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,5845330000,0.0,0.0,0.013060843963234703,3047.843994140625,2903.2393896484373,0.018463066557369165,57.39816772374912,64.80512462949946
2020-06-15 00:00:00-04:00,2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,5757480000,0.0,0.0,0.008312217041285264,3057.9885009765626,2914.033193359375,0.018495979737548525,56.57193220978683,58.15818662352467
2020-06-16 00:00:00-04:00,3131.0,3153.449951171875,3076.06005859375,3124.739990234375,5845810000,0.0,0.0,0.01896239819380252,3066.5300048828126,2926.7549951171877,0.01769543629756652,57.599109580924335,56.92581629347933
2020-06-17 00:00:00-04:00,3136.1298828125,3141.159912109375,3108.030029296875,3113.489990234375,4560450000,0.0,0.0,-0.0036002995561740248,3076.057507324219,2935.7511962890626,0.017485721870814614,57.12390804645435,54.41421994715347
2020-06-18 00:00:00-04:00,3101.639892578125,3120.0,3093.510009765625,3115.340087890625,4448690000,0.0,0.0,0.0005942198825281686,3083.244006347656,2944.8697998046873,0.017207404851973897,56.17491710929519,51.973900660789695
2020-06-19 00:00:00-04:00,3140.2900390625,3155.530029296875,3083.110107421875,3097.739990234375,8346650000,0.0,0.0,-0.005649494809462974,3090.7055053710938,2951.825,0.017147052393121927,53.61326800292468,48.06581879825535
2020-06-22 00:00:00-04:00,3094.419921875,3120.919921875,3079.389892578125,3117.860107421875,4686690000,0.0,0.0,0.006495095537691675,3098.8260131835937,2958.38580078125,0.017168727098707034,53.21327363529696,46.061034450567604
2020-06-23 00:00:00-04:00,3138.699951171875,3154.89990234375,3127.1201171875,3131.2900390625,4711850000,0.0,0.0,0.004307419569164139,3105.8020141601564,2965.77900390625,0.01702927541351892,50.76860607022289,45.03665304402284
2020-06-24 00:00:00-04:00,3114.39990234375,3115.010009765625,3032.1298828125,3050.330078125,5597680000,0.0,0.0,-0.025855145939064572,3106.5120239257812,2969.864404296875,0.017878147680985345,44.9836576010717,37.263027816333306
2020-06-25 00:00:00-04:00,3046.60009765625,3086.25,3024.010009765625,3083.760009765625,4847690000,0.0,0.0,0.010959447267809841,3109.213525390625,2975.87240234375,0.018020323256739978,40.336476729474626,33.41449970577787
2020-06-26 00:00:00-04:00,3073.199951171875,3073.72998046875,3004.6298828125,3009.050048828125,8107850000,0.0,0.0,-0.024226905044785974,3107.4505249023437,2980.06240234375,0.018851276999254308,31.58112399439139,24.059137003430806
2020-06-29 00:00:00-04:00,3018.590087890625,3053.889892578125,2999.739990234375,3053.239990234375,4473970000,0.0,0.0,0.014685678433118632,3107.326025390625,2983.6360009765626,0.019134742188792075,37.689921064057756,19.98015092928881
2020-06-30 00:00:00-04:00,3050.199951171875,3111.510009765625,3047.830078125,3100.2900390625,4705850000,0.0,0.0,0.015409875731554612,3108.299523925781,2989.178603515625,0.019360997343529068,43.14405631924172,20.309719269198013
2020-07-01 00:00:00-04:00,3105.919921875,3128.43994140625,3101.169921875,3115.860107421875,4449230000,0.0,0.0,0.005022132820864389,3107.9490234375,2996.7646044921876,0.019147475927875673,61.78127571048808,21.578461790897563
2020-07-02 00:00:00-04:00,3143.639892578125,3165.81005859375,3124.52001953125,3130.010009765625,4197720000,0.0,0.0,0.004541250844364075,3108.8320190429686,3003.378603515625,0.01915450269420185,59.68890123915744,23.45528711959787
2020-07-06 00:00:00-04:00,3155.2900390625,3182.590087890625,3155.2900390625,3179.719970703125,4759160000,0.0,0.0,0.01588172586745884,3108.1215209960938,3011.017001953125,0.018553432646325578,61.731329317740844,28.623707457568344
2020-07-07 00:00:00-04:00,3166.43994140625,3184.14990234375,3142.929931640625,3145.320068359375,4571330000,0.0,0.0,-0.010818532028197159,3103.768029785156,3017.188603515625,0.018472927418598385,52.2446753667276,29.60281130741032
2020-07-08 00:00:00-04:00,3153.070068359375,3171.800048828125,3136.530029296875,3169.93994140625,4937310000,0.0,0.0,0.007827461915415501,3101.9060302734374,3023.017802734375,0.018509497301730755,55.982532027978976,31.99645484774146
2020-07-09 00:00:00-04:00,3176.169921875,3179.780029296875,3115.699951171875,3152.050048828125,4843650000,0.0,0.0,-0.005643606159361103,3100.0015380859377,3028.791005859375,0.01851424530141122,53.762580386857834,32.080122868344915
2020-07-10 00:00:00-04:00,3152.469970703125,3186.820068359375,3136.219970703125,3185.0400390625,4524190000,0.0,0.0,0.01046620127324438,3109.14853515625,3033.7016064453123,0.012496851124348321,58.67415232096845,34.41167259826079
2020-07-13 00:00:00-04:00,3205.080078125,3235.320068359375,3149.429931640625,3155.219970703125,4902440000,0.0,0.0,-0.009362541127788226,3114.844030761719,3038.5574072265626,0.012555911298353423,53.641884166826124,33.46749696018196
2020-07-14 00:00:00-04:00,3141.110107421875,3200.949951171875,3127.659912109375,3197.52001953125,4507140000,0.0,0.0,0.013406370782667931,3121.39052734375,3045.8936083984377,0.012742784496495534,56.1121500380773,35.72061943748304
2020-07-15 00:00:00-04:00,3225.97998046875,3238.280029296875,3200.760009765625,3226.56005859375,4686830000,0.0,0.0,0.009082050740923053,3126.4815307617187,3053.570009765625,0.01223907900586406,67.98743686786882,39.39532936970227
2020-07-16 00:00:00-04:00,3208.360107421875,3220.389892578125,3198.590087890625,3215.570068359375,3972860000,0.0,0.0,-0.0034061012455366413,3131.5855346679687,3060.5126123046875,0.012234748888683979,64.09945304273705,40.948751861040364
2020-07-17 00:00:00-04:00,3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,4012850000,0.0,0.0,0.002848612194617406,3137.055029296875,3068.0388134765626,0.012234547421544504,76.83389638168786,42.42985342427528
2020-07-20 00:00:00-04:00,3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3979340000,0.0,0.0,0.0084069387471426,3144.7600341796874,3075.45181640625,0.012187822072328255,75.80563909297398,45.26930804610174
2020-07-21 00:00:00-04:00,3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,4556610000,0.0,0.0,0.0016790373419135474,3151.73203125,3082.00181640625,0.012152287658808774,72.87377106204568,47.41360335516492
2020-07-22 00:00:00-04:00,3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,4267160000,0.0,0.0,0.005747082068739751,3158.9685302734374,3088.91841796875,0.01216930209775156,73.12046544380058,50.04658067987339
2020-07-23 00:00:00-04:00,3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,4296760000,0.0,0.0,-0.012319859824193036,3168.2350219726563,3096.2292138671874,0.010820869270209395,64.17853721316396,48.31956930848173
2020-07-24 00:00:00-04:00,3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3689410000,0.0,0.0,-0.006190400054688405,3174.828515625,3104.1418115234374,0.010837210142247613,55.23636200521618,44.81803568040323
2020-07-27 00:00:00-04:00,3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3970310000,0.0,0.0,0.007395138795039502,3186.3465087890627,3111.880009765625,0.008923991000392702,64.15864180023482,43.46087443309125
2020-07-28 00:00:00-04:00,3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,4053180000,0.0,0.0,-0.006473392152297919,3194.6065063476562,3118.9748095703126,0.008810685847579425,57.37934129156303,40.22949560191728
2020-07-29 00:00:00-04:00,3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,4478200000,0.0,0.0,0.01242838167815008,3202.5140014648437,3125.06541015625,0.008606736287399087,65.16691250328034,40.430173191755785
2020-07-30 00:00:00-04:00,3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,4264920000,0.0,0.0,-0.003750251937389204,3209.0319946289064,3131.5310107421874,0.00869589560575017,59.270804584774,39.15185502282384
2020-07-31 00:00:00-04:00,3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,5007530000,0.0,0.0,0.007670504990141325,3216.0875,3137.5212109375,0.008770207445926973,67.82858194409496,39.69046198224305
2020-08-03 00:00:00-04:00,3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,4438940000,0.0,0.0,0.00718102343932614,3221.8320068359376,3144.443212890625,0.00825900226984985,65.85246655755034,41.53395940599103
2020-08-04 00:00:00-04:00,3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,4414380000,0.0,0.0,0.0036119303819721615,3229.89150390625,3151.4644140625,0.007709883669911934,63.82786102339895,43.454243318089084
2020-08-05 00:00:00-04:00,3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,4535060000,0.0,0.0,0.006429743053199433,3237.7830078125,3158.1844140625,0.0076655472236297996,68.73996374101986,46.15947323608407
2020-08-06 00:00:00-04:00,3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,4278930000,0.0,0.0,0.00642769555966427,3247.6385009765627,3164.4450146484373,0.00746652792206156,69.96692713862943,49.4592225346355
2020-08-07 00:00:00-04:00,3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,4110030000,0.0,0.0,0.0006330295486443038,3255.9505004882812,3170.876015625,0.007274730635880704,67.34820438294457,51.64998222089298
2020-08-10 00:00:00-04:00,3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,4327920000,0.0,0.0,0.002742218294476073,3266.213000488281,3177.1992138671876,0.006711246684283011,67.76769436726786,53.51088025194622
2020-08-11 00:00:00-04:00,3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,4880540000,0.0,0.0,-0.007969132154236114,3273.0214965820314,3182.7584130859377,0.0066985751997981485,59.6635100793156,52.222752909167866
2020-08-12 00:00:00-04:00,3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3772250000,0.0,0.0,0.013996549490237653,3280.7109985351562,3188.749013671875,0.007048825553122061,73.7438211682429,54.340559635661066
2020-08-13 00:00:00-04:00,3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3438730000,0.0,0.0,-0.002047174350497949,3288.6039916992186,3193.7602099609376,0.006996732087795947,77.05944756525298,54.82851068310265
2020-08-14 00:00:00-04:00,3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3200060000,0.0,0.0,-0.00017188262276812694,3296.0099975585936,3198.9702099609376,0.007019609061582122,74.8602955557476,54.53972729850511
2020-08-17 00:00:00-04:00,3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3460330000,0.0,0.0,0.0027098425110787527,3302.5174926757813,3202.7314111328124,0.006871556171019117,81.87488164106624,54.42104137221986
2020-08-18 00:00:00-04:00,3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3669550000,0.0,0.0,0.002303389154016955,3309.141491699219,3205.8792138671874,0.006871504046883599,79.2725408832546,54.32929538523331
2020-08-19 00:00:00-04:00,3392.510009765625,3399.5400390625,3369.659912109375,3374.85009765625,3679480000,0.0,0.0,-0.0044043954214108005,3314.0829956054686,3209.2326171875,0.006955938871727095,78.32638169800548,52.44729020709519
2020-08-20 00:00:00-04:00,3360.47998046875,3390.800048828125,3354.68994140625,3385.510009765625,3431040000,0.0,0.0,0.0031586327691348615,3321.5755004882812,3213.14001953125,0.0061506774450826125,76.87608484413235,51.22545458350214
2020-08-21 00:00:00-04:00,3386.010009765625,3399.9599609375,3379.31005859375,3397.159912109375,3505010000,0.0,0.0,0.0034411070444764214,3330.652001953125,3221.0412158203126,0.00582042489906025,75.51374439363826,50.61374341877354
2020-08-24 00:00:00-04:00,3418.090087890625,3432.090087890625,3413.1298828125,3431.280029296875,3743410000,0.0,0.0,0.010043718303008653,3340.2455078125,3228.840615234375,0.005959763984469481,77.95153283905026,52.279511149931295
2020-08-25 00:00:00-04:00,3435.949951171875,3444.2099609375,3425.840087890625,3443.6201171875,3627650000,0.0,0.0,0.0035963511532906,3351.5045166015625,3236.3812158203127,0.005536720086019147,77.03366945821227,53.97321303267108
2020-08-26 00:00:00-04:00,3449.969970703125,3481.070068359375,3444.14990234375,3478.72998046875,3780530000,0.0,0.0,0.010195626139483993,3362.5190185546876,3243.461015625,0.005364977560167694,78.41573619661465,57.48588662566863
2020-08-27 00:00:00-04:00,3485.139892578125,3501.3798828125,3468.35009765625,3484.550048828125,3955890000,0.0,0.0,0.0016730440109038458,3374.4355224609376,3250.882216796875,0.005121966585369365,78.76042410869525,60.04714886471356
2020-08-28 00:00:00-04:00,3494.68994140625,3509.22998046875,3484.320068359375,3508.010009765625,3868510000,0.0,0.0,0.00673256535528588,3386.2800170898436,3258.735615234375,0.005086531607865515,79.99269444102548,63.240982799348785
2020-08-31 00:00:00-04:00,3509.72998046875,3514.77001953125,3493.25,3500.31005859375,4348280000,0.0,0.0,-0.0021949627140287475,3396.5650146484377,3266.7870166015623,0.005162295746666984,86.71989669643818,64.4083393090018
2020-09-01 00:00:00-04:00,3507.43994140625,3528.030029296875,3494.60009765625,3526.64990234375,4101490000,0.0,0.0,0.007525003016613407,3407.5720092773436,3274.9628125,0.005258161429099418,85.41346558432656,66.69011615660838
2020-09-02 00:00:00-04:00,3543.760009765625,3588.110107421875,3535.22998046875,3580.840087890625,4295640000,0.0,0.0,0.015365910154807594,3420.2255126953123,3283.9538134765626,0.005885614556328932,90.85618157789948,72.04068690887743
2020-09-03 00:00:00-04:00,3564.739990234375,3564.85009765625,3427.409912109375,3455.06005859375,4911830000,0.0,0.0,-0.03512584371534122,3425.5205200195314,3292.0484130859377,0.010439879290012017,60.844789005646355,65.37803610385845
2020-09-04 00:00:00-04:00,3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,4438720000,0.0,0.0,-0.008133027264274895,3429.3045166015627,3298.912412109375,0.01066465778033833,55.649635896199584,57.17136209062528
